NEW_ACCOUNT,NEW_LICNO,OLD_ACCOUNT,OLD_LICNO,LICENSEE,SERVICE,TRANSMIT_FREQ,RECEIVE_FREQ,TRANSMIT_LOWER,TRANSMIT_UPPER,TRANSMIT_BW,LOCATION,PROV,LATITUDE,LONGITUDE,SITE_ELEV,STUCT_HT,TX_MFR,TX_MODEL,TX_PWR,TX_PWR_TYPE,BW_EMISSION,TX_ANT_MFR,TX_ANT_MODEL,TX_ANT_HT,TX_ANT_AZIM,TX_ANT_ELEV_ANGLE,TX_ANT_GAIN,TX_ANT_DIRECTIONAL,TX_LINE_LOSS,ZONE_ENHANCER,LAST_MOD_DATE,LAST_UPLOAD_DATE
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Marryland/Wellingto,MB,49.8861,-97.1553,1,39,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,39,50,10,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Chancellor Matheson,MB,49.8061,-97.145,1,30,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,30,120,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Chancellor Matheson,MB,49.8061,-97.145,1,30,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,30,230,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Chancellor Matheson,MB,49.8061,-97.145,1,30,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,30,315,2,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Chancellor Matheson,MB,49.8061,-97.145,1,30,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,,30,55,,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Chenier/Harvo - 183,MB,49.8233,-97.1539,1,29,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,23.2,230,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Pembina/Dalhousie -,MB,49.7867,-97.1564,1,24,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,24,72,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Pembina/Dalhousie -,MB,49.7867,-97.1564,1,24,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,24,229,0,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Pembina/Dalhousie -,MB,49.7867,-97.1564,1,24,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,17.1,338,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Nassau - 260 Nassau,MB,49.8728,-97.145,1,42,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,40.1,138,4,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Nassau - 260 Nassau,MB,49.8728,-97.145,1,42,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,ADFD1820-33B-A2M,42,270,5,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Waterfront Dr/Forks,MB,49.8881,-97.1294,1,20,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-65R-BUU-H6,20,20,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Seven Oaks - 2300 M,MB,49.9553,-97.1492,1,26,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,26,20,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Seven Oaks - 2300 M,MB,49.9553,-97.1492,1,26,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,26,120,1,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Seven Oaks - 2300 M,MB,49.9553,-97.1492,1,26,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,26,270,1,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Portage/Kenaston -,MB,49.8778,-97.2044,1,52,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,5NPX1006F,50.2,345,,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Lagimodiere Blvd/Fe,MB,49.8594,-97.0464,1,40,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,40,80,4,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Lagimodiere Blvd/Fe,MB,49.8594,-97.0464,1,40,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,40,210,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Lagimodiere Blvd/Fe,MB,49.8594,-97.0464,1,40,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,40,310,4,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Notre Dame/Arlingto,MB,49.9036,-97.1686,1,36,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-65R-BUU-H6,36,35,5,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Notre Dame/Arlingto,MB,49.9036,-97.1686,1,36,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,36,115,5,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Notre Dame/Arlingto,MB,49.9036,-97.1686,1,36,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-65R-BUU-H6,36,287,5,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Notre Dame/Arlingto,MB,49.9036,-97.1686,1,36,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,36,175,5,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Chenier/Harvo - 183,MB,49.8233,-97.1539,1,29,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,29,100,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Alexander - Hwy 59/Hwy 59 - Pa,MB,50.5772,-96.5283,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742218,70,270,2,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Marion St/Dawson St,MB,49.8081,-97.1431,1,4,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,INBuilding_DAS,4,0,0,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Marion St/Dawson St,MB,49.8081,-97.1431,1,4,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,INBuilding_DAS,4,0,0,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Marion St/Dawson St,MB,49.8081,-97.1431,1,4,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,INBuilding_DAS,4,0,0,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Headingley - Portage ave/Dodds,MB,49.8803,-97.4317,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742218,70,90,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Headingley - Portage ave/Dodds,MB,49.8803,-97.4317,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742218,70,170,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Headingley - Portage ave/Dodds,MB,49.8803,-97.4317,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742218,70,290,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Young St/Portage Av,MB,49.8919,-97.1533,1,4,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,INBuilding_DAS,4,0,0,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Hillside Beach - Hwy 11/Hwy 59,MB,50.6514,-96.5658,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,70,120,2,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Hillside Beach - Hwy 11/Hwy 59,MB,50.6514,-96.5658,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,70,240,2,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Hillside Beach - Hwy 11/Hwy 59,MB,50.6514,-96.5658,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,70,340,2,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Alexander - Hwy 59/Hwy 59 - Pa,MB,50.5772,-96.5283,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742218,70,185,2,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Commercial Ave / Ki,MB,49.9536,-97.2114,1,42,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,42,340,4,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Commercial Ave / Ki,MB,49.9536,-97.2114,1,42,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,BSA-W65-20V210-02,42,105,4,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Portage/Edmonton -,MB,49.8919,-97.1472,1,41.6,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,41.6,35,8,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Portage/Edmonton -,MB,49.8919,-97.1472,1,41.6,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,39.6,161,7,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Portage/Edmonton -,MB,49.8919,-97.1472,1,41.6,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,41.6,279,7,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Stonewall - Rd 236/ Hwy 67 - 7,MB,50.1161,-97.3194,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,70,90,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Stonewall - Rd 236/ Hwy 67 - 7,MB,50.1161,-97.3194,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,70,190,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Hwy 1/Perimeter Hwy,MB,49.82,-96.94,1,50,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,50,120,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Hwy 1/Perimeter Hwy,MB,49.82,-96.94,1,50,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,50,250,4,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Hwy 1/Perimeter Hwy,MB,49.82,-96.94,1,50,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,50,340,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,MB0056AcademyRd - 392 Academy,MB,49.8733,-97.1828,1,17,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,UNNPX309R3-6P,17,170,1,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - St Mary's Rd/Perime,MB,49.7956,-97.1103,1,66,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,66,35,4,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Grant/Cambridge - 1,MB,49.8522,-97.1736,1,34.2,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,34.2,109,2,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Grant/Cambridge - 1,MB,49.8522,-97.1736,1,34.2,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,34.2,230,2,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Grant/Cambridge - 1,MB,49.8522,-97.1736,1,34.2,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,34.2,350,2,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - St Mary's Rd/Perime,MB,49.7956,-97.1103,1,66,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,66,170,2,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - St Mary's Rd/Perime,MB,49.7956,-97.1103,1,66,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,ADFD1820-33B-A2M,66,280,6,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - King Edward/Notre D,MB,49.9183,-97.2117,1,31.5,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,31.5,338,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - King Edward/Notre D,MB,49.9183,-97.2117,1,31.5,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,BSA-W65-20R210-02,31.5,205,5,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Chenier/Harvo - 183,MB,49.8233,-97.1539,1,29,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,29,0,2,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Mcleod Av/Roch St -,MB,49.9367,-97.0917,1,43,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,UNNPX306R3-6P,43,100,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Mcleod Av/Roch St -,MB,49.9367,-97.0917,1,43,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,UNNPX306R3-6P,43,225,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Mcleod Av/Roch St -,MB,49.9367,-97.0917,1,43,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,UNNPX306R3-6P,43,335,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Stonewall - Rd 236/ Hwy 67 - 7,MB,50.1161,-97.3194,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,70,350,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,MB0056AcademyRd - 392 Academy,MB,49.8733,-97.1828,1,17,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,UNNPX309R3-6P,17,50,1,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Ellice/Banning/Burn,MB,49.8939,-97.17,1,31.7,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,31.7,68,5,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Ellice/Banning/Burn,MB,49.8939,-97.17,1,31.7,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,31.7,208,4,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Ellice/Banning/Burn,MB,49.8939,-97.17,1,31.7,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,31.7,288,4,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Kenaston Blvd/McGil,MB,49.8219,-97.2108,1,46.5,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,46.5,50,4,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Kenaston Blvd/McGil,MB,49.8219,-97.2108,1,46.5,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,46.5,160,4,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Kenaston Blvd/McGil,MB,49.8219,-97.2108,1,46.5,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,46.5,290,4,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - King Edward/Notre D,MB,49.9183,-97.2117,1,31.5,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,BSA-W65-20R210-02,31.5,155,5,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Broadway/Garry - 5,MB,49.8806,-97.1369,1,26.7,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,26.7,300,4,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Fife St/Mountain Av,MB,49.9342,-97.1719,1,41,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,41,73,5,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Fife St/Mountain Av,MB,49.9342,-97.1719,1,41,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,41,166,6,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Fife St/Mountain Av,MB,49.9342,-97.1719,1,41,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,41,293,5,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Nassau - 260 Nassau,MB,49.8728,-97.145,1,42,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,ADFD1820-33B-A2M,42,21,7,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,MB0056AcademyRd - 392 Academy,MB,49.8733,-97.1828,1,17,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,UNNPX309R3-6P,17,290,1,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Waterfront Dr/Forks,MB,49.8881,-97.1294,1,20,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-65R-BUU-H6,20,140,5,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Waterfront Dr/Forks,MB,49.8881,-97.1294,1,20,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-65R-BUU-H6,20,240,3,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Smith/Graham - 266,MB,49.8922,-97.1406,1,53.6,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,53.6,355,9,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Smith/Graham - 266,MB,49.8922,-97.1406,1,53.6,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,53.6,165,10,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Smith/Graham - 266,MB,49.8922,-97.1406,1,53.6,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,46.3,254,10,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Portage Ave/Mt Roya,MB,49.8756,-97.2467,1,28.2,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,26.7,85,4,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Portage Ave/Mt Roya,MB,49.8756,-97.2467,1,28.2,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,28.2,200,2,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Portage Ave/Mt Roya,MB,49.8756,-97.2467,1,28.2,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,26,320,2,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Broadway/Garry - 5,MB,49.8806,-97.1369,1,26.7,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,26.7,4,6,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Broadway/Garry - 5,MB,49.8806,-97.1369,1,26.7,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,26.7,100,2,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Portage/Westwood -,MB,49.8789,-97.2931,1,38.2,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,38.2,76,6,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Portage/Westwood -,MB,49.8789,-97.2931,1,38.2,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,38.2,215,2,1,N,1,N,10-JAN-16,02-FEB-16
007093900205,010286011-001,93900205,5147608,TELUS Communications Company,PCS,1887.5,1967.5,1885,1890,5,Winnipeg - Portage/Westwood -,MB,49.8789,-97.2931,1,38.2,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,38.2,302,4,1,N,1,N,10-JAN-16,02-FEB-16
